Blog,Recipe,Link,Time,Ingredients
Sally's baking addiction,Homemade Cinnamon Rolls (With Overnight Option),https://sallysbakingaddiction.com/overnight-cinnamon-rolls/,270,"['whole milk', 'granulated sugar', 'yeast', 'unsalted butter', 'eggs', 'salt', 'all-purpose flour', 'bread flour', 'canola', 'vegetable', 'olive oil', 'unsalted butter', 'packed light or dark brown sugar', 'granulated sugar', 'ground cinnamon', 'cream cheese', 'confectioners’ sugar', 'heavy cream', 'milk', 'pure vanilla extract']"
Sally's baking addiction,Baileys & Coffee Cupcakes,https://sallysbakingaddiction.com/baileys-coffee-cupcakes/,180,"['cake flour', 'espresso powder', 'baking powder', 'baking soda', 'salt', 'unsalted', 'butter', 'granulated sugar', 'egg whites', 'vanilla extract', 'sour cream', 'strong black coffee', 'baileys irish cream', 'unsalted', 'butter', 'confectioners’ sugar', 'espresso powder', 'baileys irish cream', 'strong black coffee', 'salt', 'chocolate sprinkles']"
Sally's baking addiction,Beginner’s Guide to French Macarons,https://sallysbakingaddiction.com/french-macarons/,90,"['egg whites', 'cream of tartar', 'extract', 'superfine', 'sugar', 'gel food coloring', 'almond flour', 'confectioners’ sugar', 'desired macaron filling']"
Sally's baking addiction,Cinnamon Crunch Bread,https://sallysbakingaddiction.com/cinnamon-crunch-bread/,240,"['buttermilk', 'water', 'instant', 'active dry yeast', 'granulated sugar', 'unsalted butter', 'egg', 'salt', 'bread flour', 'unsalted butter', 'brown sugar', 'ground cinnamon', 'unsalted butter', 'brown sugar', 'ground cinnamon', 'all-purpose flour', 'bread flour']"
Sally's baking addiction,Sausage Stuffed Peppers,https://sallysbakingaddiction.com/sausage-stuffed-peppers/,60,"['bell peppers', 'olive oil', 'yellow onion', 'italian sausage', 'mushrooms', 'garlic cloves', 'fresh chopped oregano', 'fresh chopped parsley', 'fresh chopped basil', 'salt', 'fresh ground black pepper', 'chicken broth', 'shredded cheese', 'rice', 'quinoa']"
Sally's baking addiction,Raspberry Sugar Cookies,https://sallysbakingaddiction.com/raspberry-sugar-cookies/,165,"['freeze-dried raspberries', 'all-purpose flour', 'baking powder', 'salt', 'unsalted butter', 'cream cheese', 'granulated sugar', 'egg', 'pure vanilla extract', 'almond extract', 'semi-sweet', 'white chocolate']"
Sally's baking addiction,How to Make Chocolate Soufflé,https://sallysbakingaddiction.com/chocolate-souffle/,45,"['unsalted butter', 'semi-sweet chocolate bar', 'eggs', 'pure vanilla extract', 'salt', 'cream of tartar', 'granulated sugar', 'unsalted butter', 'granulated sugar']"
Sally's baking addiction,Soft Multigrain Bread,https://sallysbakingaddiction.com/multigrain-bread/,255,"['multigrain cereal mix', 'rolled oats', 'boiling water', 'instant', 'active dry yeast', 'brown sugar', 'unsalted butter', 'salt', 'bread flour', 'sunflower seeds', 'chopped walnuts/pecans', 'pepitas', 'raisins', 'dried cranberries']"
Sally's baking addiction,Rainbow M&M Cookies,https://sallysbakingaddiction.com/rainbow-mm-cookies/,150,"['all-purpose flour', 'cornstarch', 'baking soda', 'salt', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'egg yolk', 'pure vanilla extract', 'mini m&ms']"
Sally's baking addiction,Small Chocolate Cake (6 Inch),https://sallysbakingaddiction.com/small-chocolate-cake/,180,"['all-purpose flour', 'cocoa powder', 'baking soda', 'espresso powder', 'salt', 'vegetable oil', 'granulated sugar', 'egg', 'pure vanilla extract', 'buttermilk', 'semi-sweet chocolate', 'heavy cream', 'heavy whipping cream', 'optional garnish:']"
Sally's baking addiction,Lemon Poppy Seed Bread,https://sallysbakingaddiction.com/lemon-poppy-seed-bread/,90,"['all-purpose flour', 'poppy seeds', 'baking soda', 'baking powder', 'salt', 'egg', 'granulated sugar', 'vegetable oil', 'sour cream', 'whole milk', 'lemon juice', 'lemon zest', 'confectioners’ sugar', 'lemon juice']"
Sally's baking addiction,How to Make Homemade Stromboli,https://sallysbakingaddiction.com/homemade-stromboli/,150,"['warm water', 'instant or active-dry yeast', 'granulated sugar', 'olive oil', 'salt', 'all-purpose flour', 'unsalted butter', 'garlic cloves', 'fresh parsley', 'thinly', 'sliced meats', 'cheese', 'egg', 'water', 'optional:']"
Sally's baking addiction,Rosemary Garlic Pull Apart Bread,https://sallysbakingaddiction.com/rosemary-garlic-pull-apart-bread/,240,"['platinum yeast by red star', 'granulated sugar', 'whole milk', 'unsalted butter', 'egg', 'all-purpose flour', 'salt', 'garlic powder', 'rosemary', 'unsalted butter', 'rosemary', 'parsley', 'garlic cloves', 'garlic powder', 'salt', 'parmesan', 'mozzarella', 'white cheddar cheese', 'unsalted butter', 'sea salt']"
Sally's baking addiction,Lemon Ginger Cookies,https://sallysbakingaddiction.com/lemon-ginger-cookies/,120,"['all-purpose flour', 'baking soda', 'ground ginger', 'ground allspice', 'salt', 'unsalted butter', 'granulated sugar', 'egg', 'lemon juice', 'lemon zest', 'pure vanilla extract', 'crystallized ginger', 'confectioners’ sugar', 'lemon juice']"
Sally's baking addiction,Red Velvet Kiss Cookies,https://sallysbakingaddiction.com/red-velvet-kiss-cookies/,180,"['all-purpose flour', 'cocoa powder', 'baking soda', 'salt', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'pure vanilla extract', 'milk', 'gel red food coloring', 'hershey’s kisses', 'granulated sugar', 'confectioners’ sugar']"
Sally's baking addiction,Sweet Vanilla Bean Biscotti,https://sallysbakingaddiction.com/sweet-vanilla-bean-biscotti/,85,"['all-purpose flour', 'granulated sugar', 'baking powder', 'salt', 'unsalted butter', 'eggs', 'vegetable oil', 'melted coconut oil', 'pure vanilla extract', 'egg wash:', 'white chocolate bars']"
Sally's baking addiction,Brownie Cookies,https://sallysbakingaddiction.com/brownie-cookies/,50,"['semi-sweet chocolate', 'all-purpose flour', 'cocoa powder', 'espresso powder', 'baking powder', 'salt', 'unsalted butter', 'brown sugar', 'granulated sugar', 'eggs', 'pure vanilla extract', 'chocolate chips']"
Sally's baking addiction,Apricot Cream Cheese Thumbprint Cookies,https://sallysbakingaddiction.com/apricot-cream-cheese-cookies/,240,"['all-purpose flour', 'baking soda', 'salt', 'full-fat cream cheese', 'unsalted butter', 'granulated sugar', 'egg', 'lemon zest', 'pure vanilla extract', 'almond extract', 'apricot', 'jam', 'preserves', 'sliced almonds', 'confectioners’ sugar']"
Sally's baking addiction,Cinnamon Brown Sugar Stamped Cookies,https://sallysbakingaddiction.com/cinnamon-brown-sugar-stamped-cookies/,180,"['all-purpose flour', 'baking soda', 'salt', 'ground cinnamon', 'ground nutmeg', 'ground ginger', 'ground cardamom', 'unsalted butter', 'brown sugar', 'granulated sugar', 'molasses', 'maple syrup', 'honey', 'egg', 'pure vanilla extract']"
Sally's baking addiction,Almond Butter Coconut Macaroons (GF),https://sallysbakingaddiction.com/almond-butter-coconut-macaroons/,60,"['sweetened shredded coconut', 'almond flour', 'almond butter', 'egg whites', 'granulated sugar', 'pure vanilla extract', 'semi-sweet chocolate bar', 'sea salt']"
Sally's baking addiction,Mint Chocolate Checkerboard Cookies,https://sallysbakingaddiction.com/mint-chocolate-checkerboard-cookies/,300,"['base cookie dough', 'all-purpose flour', 'baking powder', 'salt', 'unsalted butter', 'granulated sugar', 'egg +', 'egg yolk', 'pure vanilla extract', 'water', 'coarse sugar', 'for the mint dough', 'peppermint extract', 'green food dye', 'for the chocolate dough', 'unsweetened natural or dutch-process cocoa powder', 'milk', 'espresso powder']"
Sally's baking addiction,Gingerbread Whoopie Pies,https://sallysbakingaddiction.com/gingerbread-whoopie-pies/,210,"['all-purpose flour', 'ground ginger', 'ground cinnamon', 'ground nutmeg', 'ground cloves', 'baking soda', 'baking powder', 'salt', 'molasses', 'hot water', 'granulated sugar', 'vegetable oil', 'egg', 'cream cheese', 'unsalted butter', 'confectioners’ sugar', 'pure vanilla extract', 'ground ginger', 'ground cinnamon', 'ground nutmeg', 'ground cloves']"
Sally's baking addiction,Stained Glass Window Cookies,https://sallysbakingaddiction.com/stained-glass-window-cookies/,180,"['all-purpose flour', 'baking powder', 'salt', 'unsalted butter', 'granulated sugar', 'egg', 'pure vanilla extract', 'hard candies', 'egg white', 'water', 'coarse sugar', 'sprinkles']"
Sally's baking addiction,Bûche De Noël (Yule Log),https://sallysbakingaddiction.com/buche-de-noel-yule-log/,600,"['cranberries', 'rosemary sprigs', 'granulated sugar', 'water', 'cake flour', 'unsweetened natural or dutch-process cocoa powder', 'baking powder', 'salt', 'eggs', 'granulated sugar', 'oil', 'pure vanilla extract', 'unsweetened natural or dutch-process cocoa powder', 'egg white', 'cream of tartar', 'granulated sugar', 'unsweetened natural or dutch-process cocoa powder', 'semi-sweet chocolate', 'heavy cream', 'frangelico liqueur', 'confectioners’ sugar', 'unsweetened natural or dutch-process cocoa powder', 'hazelnuts', 'semi-sweet chocolate', 'heavy cream']"
Sally's baking addiction,Milk Chocolate Mocha Blondies,https://sallysbakingaddiction.com/milk-chocolate-mocha-blondies/,180,"['all-purpose flour', 'baking powder', 'salt', 'unsalted butter', 'espresso powder', 'brown sugar', 'egg', 'egg yolk', 'pure vanilla extract', 'milk chocolate', 'espresso powder', 'warm water', 'confectioners’ sugar', 'milk', 'heavy cream']"
Sally's baking addiction,Everything Biscuits,https://sallysbakingaddiction.com/everything-biscuits/,40,"['poppy seeds', 'sesame seeds', 'dried minced onion', 'dried garlic flakes', 'coarse salt', 'all-purpose flour', 'everything bagel seasoning', 'baking powder', 'baking soda', 'granulated sugar', 'garlic powder', 'salt', 'unsalted butter', 'cream cheese', 'buttermilk', 'buttermilk', 'everything bagel seasoning']"
Sally's baking addiction,Cookies & Cream Pie (Oreo),https://sallysbakingaddiction.com/cookies-cream-pie/,400,"['oreos', 'unsalted butter', 'heavy cream', 'heavy whipping cream', 'cream cheese', 'confectioners’ sugar', 'pure vanilla extract', 'oreos', 'optional for topping:']"
Sally's baking addiction,Bourbon Sweet Potato Pie (with Marshmallow Topping),https://sallysbakingaddiction.com/bourbon-sweet-potato-pie/,420,"['egg wash:', 'sweet potatoes', 'unsalted butter', 'brown sugar', 'heavy cream', 'bourbon', 'egg', 'egg yolks', 'all-purpose flour', 'pure vanilla extract', 'ground cinnamon', 'ground nutmeg', 'ground ginger', 'ground cloves', 'salt', 'egg whites', 'granulated sugar', 'cream of tartar', 'pure vanilla extract']"
Sally's baking addiction,Peanut Butter Cup Tart,https://sallysbakingaddiction.com/peanut-butter-cup-tart/,300,"['graham cracker crumbs', 'unsalted butter', 'granulated sugar', 'unsalted butter', 'confectioners’ sugar', 'pure vanilla extract', 'salt', 'creamy peanut butter', 'semi-sweet', 'bittersweet', 'milk chocolate', 'creamy peanut butter']"
Sally's baking addiction,Upside Down Key Lime Pies,https://sallysbakingaddiction.com/upside-down-key-lime-pies/,155,"['egg yolks', 'key lime juice', 'sweetened condensed milk', 'lime zest', 'graham crackers', 'unsalted butter', 'brown sugar']"
Sally's baking addiction,Magical Chocolate Pie (Chess Pie),https://sallysbakingaddiction.com/chocolate-pie/,415,"['egg white', 'unsalted butter', 'semi-sweet chocolate', 'granulated sugar', 'unsweetened natural or dutch-process cocoa powder', 'espresso powder', 'salt', 'heavy cream', 'pure vanilla extract', 'eggs', 'egg yolk']"
Sally's baking addiction,No-Bake Pumpkin Cheesecake,https://sallysbakingaddiction.com/no-bake-pumpkin-cheesecake/,500,"['gingersnap cookie crumbs', 'ginger', 'cinnamon', 'unsalted butter', 'granulated sugar', 'brown sugar', 'heavy cream', 'heavy whipping cream', 'full-fat cream cheese', 'pumpkin puree', 'confectioners’ sugar', 'brown sugar', 'pure vanilla extract', 'pumpkin pie spice', 'ground cinnamon', 'salt']"
Sally's baking addiction,Classic Apple Crisp,https://sallysbakingaddiction.com/apple-crisp/,65,"['apples', 'brown sugar', 'all-purpose flour', 'pure vanilla extract', 'ground cinnamon', 'ground nutmeg', 'salt', 'all-purpose flour', 'brown sugar', 'ground cinnamon', 'unsalted butter', 'oats', 'optional:']"
Sally's baking addiction,Mini Pumpkin Pies,https://sallysbakingaddiction.com/mini-pumpkin-pies/,180,"['pumpkin puree', 'brown sugar', 'heavy cream', 'whole milk', 'egg', 'salt', 'ground cinnamon', 'pumpkin pie spice', 'black pepper']"
Sally's baking addiction,Caramel Apple Upside Down Cake,https://sallysbakingaddiction.com/buttery-caramel-apple-upside-down-cake/,90,"['unsalted butter', 'brown sugar', 'ground cinnamon', 'pure vanilla extract', 'apples', 'all-purpose flour', 'baking powder', 'ground cinnamon', 'ground nutmeg', 'salt', 'unsalted butter', 'granulated sugar', 'brown sugar', 'eggs', 'pure vanilla extract', 'whole milk']"
Sally's baking addiction,Tiramisu Crepe Cake,https://sallysbakingaddiction.com/tiramisu-crepe-cake/,300,"['unsalted butter', 'all-purpose flour', 'granulated sugar', 'salt', 'whole milk', 'water', 'eggs', 'pure vanilla extract', 'espresso powder', 'warm water', 'heavy cream', 'rum', 'grand marnier', 'mascarpone', 'confectioners’ sugar', 'pure vanilla extract', 'cocoa powder', 'heavy cream', 'rum', 'grand marnier', 'confectioners’ sugar', 'cocoa powder']"
Sally's baking addiction,Carrot Cake Loaf (Quick Bread),https://sallysbakingaddiction.com/carrot-cake-loaf/,240,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'ground ginger', 'ground nutmeg', 'oil', 'eggs', 'brown sugar', 'applesauce', 'yogurt', 'pure vanilla extract', 'carrots', 'optional add-in:', 'cream cheese', 'unsalted butter', 'confectioners’ sugar', 'pure vanilla extract', 'ground cinnamon', 'salt']"
Sally's baking addiction,Pumpkin Baked Oatmeal Cups,https://sallysbakingaddiction.com/pumpkin-baked-oatmeal-cups/,35,"['milk', 'eggs', 'pure maple syrup', 'pumpkin puree', 'oats', 'baking powder', 'pumpkin pie spice', 'ground cinnamon', 'pure vanilla extract', 'salt', '1 cup optional add-ins:', 'optional topping:']"
Sally's baking addiction,Baked Apples,https://sallysbakingaddiction.com/baked-apples/,60,"['unsalted butter', 'brown sugar', 'ground cinnamon', 'ground nutmeg', 'oats', 'apples', 'optional:', 'warm', 'water']"
Sally's baking addiction,Super Soft Pumpkin Cookies,https://sallysbakingaddiction.com/pumpkin-cookies/,40,"['pumpkin puree', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'pumpkin pie spice', 'ground cinnamon', 'ground ginger', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'pure maple syrup', 'milk', 'orange juice', 'pure vanilla extract', 'cream cheese', 'unsalted butter', 'confectioners’ sugar', 'pure maple syrup', 'ground cinnamon']"
Sally's baking addiction,Pumpkin Chocolate Chip Oatmeal Bars,https://sallysbakingaddiction.com/pumpkin-chocolate-chip-oatmeal-bars/,120,"['whole oats', 'quick oats', 'baking powder', 'pumpkin pie spice', 'ground cinnamon', 'salt', 'pumpkin puree', 'unsweetened applesauce', 'coconut oil', 'pure maple syrup', 'coconut sugar', 'pure vanilla extract', 'semi-sweet chocolate chips']"
Sally's baking addiction,Chocolate Peanut Butter Frosting,https://sallysbakingaddiction.com/chocolate-peanut-butter-frosting/,0,"['unsalted butter', 'confectioners’\\xa0sugar', 'cocoa powder', 'heavy cream', 'milk', 'creamy peanut butter', 'pure vanilla extract', 'salt']"
Sally's baking addiction,Apple Cinnamon Babka,https://sallysbakingaddiction.com/apple-cinnamon-babka/,390,"['whole milk', 'platinum yeast by red star', 'granulated sugar', 'unsalted butter', 'egg yolks', 'salt', 'all-purpose flour', 'unsalted butter', 'apples', 'lemon juice', 'brown sugar', 'all-purpose flour', 'ground cinnamon', 'salt', 'pure vanilla extract', 'egg white', 'brown sugar', 'all-purpose flour', 'ground cinnamon', 'unsalted butter', 'egg white']"
Sally's baking addiction,Cinnamon Swirl Quick Bread,https://sallysbakingaddiction.com/cinnamon-swirl-quick-bread/,120,"['granulated sugar', 'ground cinnamon', 'all-purpose flour', 'baking soda', 'salt', 'egg', 'granulated sugar', 'vegetable oil', 'sour cream', 'whole milk', 'pure vanilla extract', 'optional:']"
Sally's baking addiction,Piping Tips 101 + Video,https://sallysbakingaddiction.com/piping-tips/,0,"['unsalted butter', 'confectioners’ sugar', 'heavy cream', 'half-and-half', 'whole milk', 'pure vanilla extract', 'salt']"
Sally's baking addiction,Healthy Berry Streusel Bars,https://sallysbakingaddiction.com/healthy-berry-streusel-bars/,180,"['cornstarch', 'water', 'mixed berries', 'pure maple syrup', 'coconut sugar', 'oats', 'ground cinnamon', 'almond butter', 'pure maple syrup', 'unsweetened applesauce', 'melted', 'coconut oil', 'almonds', 'oats']"
Sally's baking addiction,Caramelized Banana Pudding (With Cinnamon Whipped Cream),https://sallysbakingaddiction.com/caramelized-banana-pudding/,295,"['unsalted butter', 'brown sugar', 'ground cinnamon', 'bananas', 'whole milk', 'heavy cream', 'granulated sugar', 'salt', 'egg yolks', 'cornstarch', 'pure vanilla extract', 'unsalted butter', 'vanilla wafer cookies', 'heavy cream', 'confectioners’ sugar', 'pure vanilla extract', 'ground cinnamon', 'optional garnish:']"
Sally's baking addiction,Breakfast Pastries with Shortcut Homemade Dough,https://sallysbakingaddiction.com/breakfast-pastries/,385,"['water', 'platinum yeast by red star', 'granulated sugar', 'whole milk', 'egg', 'salt', 'unsalted butter', 'all-purpose flour', 'filling', 'egg', 'milk', 'confectioners’ sugar', 'milk', 'heavy cream', 'pure vanilla extract']"
Sally's baking addiction,Easy Homemade Sprinkle Cake (Funfetti),https://sallysbakingaddiction.com/easy-homemade-funfetti-cake/,180,"['cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg whites', 'sour cream', 'pure vanilla extract', 'whole milk', 'sprinkles', 'unsalted butter', 'confectioners’ sugar', 'heavy cream', 'half-and-half', 'whole milk', 'pure vanilla extract', 'salt', 'sprinkles']"
Sally's baking addiction,Creamy Pesto Shrimp,https://sallysbakingaddiction.com/creamy-pesto-shrimp/,25,"['unsalted butter', 'garlic', 'half-and-half', 'shrimp', 'cherry tomatoes', 'lemon juice', 'parmesan cheese', 'optional:']"
Sally's baking addiction,How to Make Homemade Basil Pesto,https://sallysbakingaddiction.com/how-to-make-homemade-basil-pesto/,10,"['basil leaves', 'pine nuts', 'parmesan cheese', 'garlic', 'olive oil', 'lemon juice', 'salt', 'freshly ground black pepper']"
Sally's baking addiction,Cookie Dough Buttercream Frosting,https://sallysbakingaddiction.com/cookie-dough-frosting/,15,"['heat-treated all-purpose flour', 'cornstarch', 'salt', 'unsalted butter', 'brown sugar', 'pasteurized egg whites', 'pure vanilla extract', 'semi-sweet chocolate chips', 'unsalted butter', 'pure vanilla extract', 'heavy cream', 'milk', 'salt', 'confectioners’ sugar']"
Sally's baking addiction,Cream Cheese Zucchini Muffins,https://sallysbakingaddiction.com/cream-cheese-zucchini-muffins/,55,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'ground nutmeg', 'oil', 'brown sugar', 'granulated sugar', 'egg', 'pure vanilla extract', 'zucchini', 'optional:', 'cream cheese', 'egg yolk', 'pure vanilla extract', 'granulated sugar']"
Sally's baking addiction,Fresh Berry Cream Cake,https://sallysbakingaddiction.com/fresh-berry-cream-cake/,330,"['sifted cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg whites', 'sour cream', 'pure vanilla extract', 'whole milk', 'heavy cream', 'heavy whipping cream', 'confectioners’ sugar', 'pure vanilla extract', 'almond extract', 'fresh berries', 'optional:']"
Sally's baking addiction,Homemade Maple Bacon Doughnuts,https://sallysbakingaddiction.com/homemade-maple-bacon-doughnuts/,130,"['milk', 'active dry yeast', 'granulated sugar', 'eggs', 'unsalted butter', 'pure vanilla extract', 'ground nutmeg', 'salt', 'all-purpose flour', 'vegetable oil', 'unsalted butter', 'pure maple syrup', 'confectioners’ sugar', 'salt', 'maple extract', 'cooked bacon']"
Sally's baking addiction,Zucchini Oatmeal Chocolate Chip Cookies,https://sallysbakingaddiction.com/zucchini-oatmeal-chocolate-chip-cookies/,155,"['zucchini', 'oats', 'all-purpose flour', 'baking soda', 'salt', 'ground cinnamon', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'pure maple syrup', 'pure vanilla extract', 'semi-sweet chocolate chips']"
Sally's baking addiction,Jumbo Raspberry Chocolate Chip Muffins,https://sallysbakingaddiction.com/jumbo-raspberry-chocolate-chip-muffins/,45,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'vegetable oil', 'granulated sugar', 'eggs', 'sour cream', 'yogurt', 'milk', 'pure vanilla extract', 'chocolate chips', 'raspberries']"
Sally's baking addiction,Brownie Ice Cream Sandwiches,https://sallysbakingaddiction.com/brownie-ice-cream-sandwiches/,810,"['unsalted butter', 'granulated sugar', 'eggs', 'pure vanilla extract', 'unsweetened natural', 'dutch-process cocoa powder', 'all-purpose flour', 'salt', 'baking powder', 'vanilla ice cream']"
Sally's baking addiction,The Best Yellow Cake I’ve Ever Had,https://sallysbakingaddiction.com/yellow-cake/,240,"['cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg yolks', 'pure vanilla extract', 'buttermilk', 'egg whites', 'cream of tartar', 'unsalted butter', 'confectioners’ sugar', 'unsweetened cocoa powder', 'heavy cream', 'salt', 'pure vanilla extract']"
Sally's baking addiction,Cookies & Cream Cookies,https://sallysbakingaddiction.com/cookies-n-cream-cookies/,155,"['all-purpose flour', 'cornstarch', 'baking soda', 'salt', 'full-fat cream cheese', 'unsalted butter', 'granulated sugar', 'brown sugar', 'egg', 'pure vanilla extract', 'white chocolate chips', 'chopped oreos']"
Sally's baking addiction,Soften Butter Quickly with this Trick,https://sallysbakingaddiction.com/soften-butter-quickly-trick/,15,"['water', 'butter']"
Sally's baking addiction,Mini No-Bake Cheesecakes,https://sallysbakingaddiction.com/mini-no-bake-cheesecakes/,210,"['graham cracker crumbs', 'brown sugar', 'unsalted butter', 'heavy cream', 'heavy whipping cream', 'philadelphia cream cheese', 'granulated sugar', 'sour cream', 'plain yogurt', 'fresh lemon juice', 'pure vanilla extract', 'optional:']"
Sally's baking addiction,Homemade Marshmallow Creme (Meringue Frosting),https://sallysbakingaddiction.com/homemade-marshmallow-creme/,15,"['egg whites', 'granulated sugar', 'cream of tartar', 'pure vanilla extract']"
Sally's baking addiction,Lemon Pudding Cakes,https://sallysbakingaddiction.com/lemon-pudding-cakes/,75,"['eggs', 'whole', 'milk', 'unsalted butter', 'lemon zest', 'fresh lemon juice', 'pure vanilla extract', 'all-purpose flour', 'salt', 'granulated', 'sugar']"
Sally's baking addiction,Mini Fruit Galettes,https://sallysbakingaddiction.com/mini-fruit-galettes/,90,"['mixed berries', 'other fruit', 'cornstarch', 'granulated sugar', 'lemon juice', 'vanilla extract', 'whole milk', 'optional for topping:']"
Sally's baking addiction,Peanut Butter Trail Mix Bars,https://sallysbakingaddiction.com/peanut-butter-trail-mix-bars/,80,"['almonds', 'cashews', 'oats', 'ground flax', 'dried cranberries', 'raisins', 'honey', 'peanut butter', 'coconut oil', 'chocolate chips']"
Sally's baking addiction,Strawberry Rhubarb Crumb Bars,https://sallysbakingaddiction.com/strawberry-rhubarb-crumb-bars/,180,"['all-purpose flour', 'granulated\\xa0sugar', 'baking powder', 'ground cinnamon', 'salt', 'unsalted butter', 'egg', 'pure vanilla extract', 'milk', 'oats', 'chopped strawberries', 'sliced rhubarb', 'granulated sugar', 'cornstarch', 'orange zest']"
