Blog,Recipe,Link,Time,Ingredients
Sally's baking addiction,Bourbon Sweet Potato Pie (with Marshmallow Topping),https://sallysbakingaddiction.com/bourbon-sweet-potato-pie/,7 hours (includes cooling),"['egg wash:', 'sweet potatoes', 'unsalted butter', 'brown sugar', 'heavy cream', 'bourbon', 'egg', 'egg yolks', 'all-purpose flour', 'pure vanilla extract', 'ground cinnamon', 'ground nutmeg', 'ground ginger', 'ground cloves', 'salt', 'egg whites', 'granulated sugar', 'cream of tartar', 'pure vanilla extract']"
Sally's baking addiction,Peanut Butter Cup Tart,https://sallysbakingaddiction.com/peanut-butter-cup-tart/,5 hours (includes chilling),"['graham cracker crumbs', 'unsalted butter', 'granulated sugar', 'unsalted butter', 'confectioners’ sugar', 'pure vanilla extract', 'salt', 'creamy peanut butter', 'semi-sweet, bittersweet', 'milk chocolate', 'creamy peanut butter']"
Sally's baking addiction,Upside Down Key Lime Pies,https://sallysbakingaddiction.com/upside-down-key-lime-pies/,"2 hours, 35 minutes","['egg yolks', 'key lime juice', 'sweetened condensed milk', 'lime zest', 'graham crackers', 'unsalted butter', 'brown sugar']"
Sally's baking addiction,Magical Chocolate Pie (Chess Pie),https://sallysbakingaddiction.com/chocolate-pie/,"6 hours, 55 minutes (includes pie crust)","['egg white', 'unsalted butter', 'semi-sweet chocolate', 'granulated sugar', 'unsweetened natural or dutch-process cocoa powder', 'espresso powder', 'salt', 'heavy cream', 'pure vanilla extract', 'eggs', 'egg yolk']"
Sally's baking addiction,No-Bake Pumpkin Cheesecake,https://sallysbakingaddiction.com/no-bake-pumpkin-cheesecake/,"8 hours, 20 minutes","['gingersnap cookie crumbs', 'ginger', 'cinnamon', 'unsalted butter', 'granulated sugar', 'brown sugar', 'heavy cream', 'heavy whipping cream', 'full-fat cream cheese', 'pumpkin puree', 'confectioners’ sugar', 'brown sugar', 'pure vanilla extract', 'pumpkin pie spice', 'ground cinnamon', 'salt']"
Sally's baking addiction,Classic Apple Crisp,https://sallysbakingaddiction.com/apple-crisp/,"1 hour, 5 minutes","['apples', 'brown sugar', 'all-purpose flour', 'pure vanilla extract', 'ground cinnamon', 'ground nutmeg', 'salt', 'all-purpose flour', 'brown sugar', 'ground cinnamon', 'unsalted butter', 'oats', 'optional:']"
Sally's baking addiction,Mini Pumpkin Pies,https://sallysbakingaddiction.com/mini-pumpkin-pies/,3 hours,"['pumpkin puree', 'brown sugar', 'heavy cream', 'whole milk', 'egg', 'salt', 'ground cinnamon', 'pumpkin pie spice', 'black pepper']"
Sally's baking addiction,Caramel Apple Upside Down Cake,https://sallysbakingaddiction.com/buttery-caramel-apple-upside-down-cake/,"1 hour, 30 minutes","['unsalted butter', 'brown sugar', 'ground cinnamon', 'pure vanilla extract', 'apples', 'all-purpose flour', 'baking powder', 'ground cinnamon', 'ground nutmeg', 'salt', 'unsalted butter', 'granulated sugar', 'brown sugar', 'eggs', 'pure vanilla extract', 'whole milk']"
Sally's baking addiction,Tiramisu Crepe Cake,https://sallysbakingaddiction.com/tiramisu-crepe-cake/,5 hours (includes chilling),"['unsalted butter', 'all-purpose flour', 'granulated sugar', 'salt', 'whole milk', 'water', 'eggs', 'pure vanilla extract', 'espresso powder', 'warm water', 'heavy cream', 'rum', 'grand marnier', 'mascarpone', 'confectioners’ sugar', 'pure vanilla extract', 'cocoa powder', 'heavy cream', 'rum', 'grand marnier', 'confectioners’ sugar', 'cocoa powder']"
Sally's baking addiction,Carrot Cake Loaf (Quick Bread),https://sallysbakingaddiction.com/carrot-cake-loaf/,4 hours (includes cooling),"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'ground ginger', 'ground nutmeg', 'oil', 'eggs', 'brown sugar', 'applesauce', 'yogurt', 'pure vanilla extract', 'carrots', 'optional add-in:', 'cream cheese', 'unsalted butter', 'confectioners’ sugar', 'pure vanilla extract', 'ground cinnamon', 'salt']"
Sally's baking addiction,Pumpkin Baked Oatmeal Cups,https://sallysbakingaddiction.com/pumpkin-baked-oatmeal-cups/,35 minutes,"['milk', 'eggs', 'pure maple syrup', 'pumpkin puree', 'oats', 'baking powder', 'pumpkin pie spice', 'ground cinnamon', 'pure vanilla extract', 'salt', '1 cup optional add-ins:', 'optional topping:']"
Sally's baking addiction,Baked Apples,https://sallysbakingaddiction.com/baked-apples/,1 hour,"['unsalted butter', 'brown sugar', 'ground cinnamon', 'ground nutmeg', 'oats', 'apples', 'optional:', 'warm', 'water']"
Sally's baking addiction,Super Soft Pumpkin Cookies,https://sallysbakingaddiction.com/pumpkin-cookies/,"40 minutes, plus cooling","['pumpkin puree', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'pumpkin pie spice', 'ground cinnamon', 'ground ginger', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'pure maple syrup', 'milk', 'orange juice', 'pure vanilla extract', 'cream cheese', 'unsalted butter', 'confectioners’ sugar', 'pure maple syrup', 'ground cinnamon']"
Sally's baking addiction,Pumpkin Chocolate Chip Oatmeal Bars,https://sallysbakingaddiction.com/pumpkin-chocolate-chip-oatmeal-bars/,2 hours (includes cooling),"['whole oats', 'quick oats', 'baking powder', 'pumpkin pie spice', 'ground cinnamon', 'salt', 'pumpkin puree', 'unsweetened applesauce', 'coconut oil', 'pure maple syrup', 'coconut sugar', 'pure vanilla extract', 'semi-sweet chocolate chips']"
Sally's baking addiction,Chocolate Peanut Butter Frosting,https://sallysbakingaddiction.com/chocolate-peanut-butter-frosting/,5 minutes,"['unsalted butter', 'confectioners’\xa0sugar', 'cocoa powder', 'heavy cream', 'milk', 'creamy peanut butter', 'pure vanilla extract', 'salt']"
Sally's baking addiction,Apple Cinnamon Babka,https://sallysbakingaddiction.com/apple-cinnamon-babka/,"6 hours, 30 minutes","['whole milk', 'platinum yeast by red star', 'granulated sugar', 'unsalted butter', 'egg yolks', 'salt', 'all-purpose flour', 'unsalted butter', 'apples', 'lemon juice', 'brown sugar', 'all-purpose flour', 'ground cinnamon', 'salt', 'pure vanilla extract', 'egg white', 'brown sugar', 'all-purpose flour', 'ground cinnamon', 'unsalted butter', 'egg white']"
Sally's baking addiction,Cinnamon Swirl Quick Bread,https://sallysbakingaddiction.com/cinnamon-swirl-quick-bread/,2 hours,"['granulated sugar', 'ground cinnamon', 'all-purpose flour', 'baking soda', 'salt', 'egg', 'granulated sugar', 'vegetable oil', 'sour cream', 'whole milk', 'pure vanilla extract', 'optional:']"
Sally's baking addiction,Piping Tips 101 + Video,https://sallysbakingaddiction.com/piping-tips/,5 minutes,"['unsalted butter', 'confectioners’ sugar', 'heavy cream, half-and-half', 'whole milk', 'pure vanilla extract', 'salt']"
Sally's baking addiction,Healthy Berry Streusel Bars,https://sallysbakingaddiction.com/healthy-berry-streusel-bars/,3 hours (includes cooling),"['cornstarch', 'water', 'mixed berries', 'pure maple syrup', 'coconut sugar', 'oats', 'ground cinnamon', 'almond butter', 'pure maple syrup', 'unsweetened applesauce', 'melted', 'coconut oil', 'almonds', 'oats']"
Sally's baking addiction,Caramelized Banana Pudding (With Cinnamon Whipped Cream),https://sallysbakingaddiction.com/caramelized-banana-pudding/,"4 hours, 55 minutes (includes chilling)","['unsalted butter', 'brown sugar', 'ground cinnamon', 'bananas', 'whole milk', 'heavy cream', 'granulated sugar', 'salt', 'egg yolks', 'cornstarch', 'pure vanilla extract', 'unsalted butter', 'vanilla wafer cookies', 'heavy cream', 'confectioners’ sugar', 'pure vanilla extract', 'ground cinnamon', 'optional garnish:']"
Sally's baking addiction,Breakfast Pastries with Shortcut Homemade Dough,https://sallysbakingaddiction.com/breakfast-pastries/,"6 hours, 25 minutes","['water', 'platinum yeast by red star', 'granulated sugar', 'whole milk', 'egg', 'salt', 'unsalted butter', 'all-purpose flour', 'filling', 'egg', 'milk', 'confectioners’ sugar', 'milk', 'heavy cream', 'pure vanilla extract']"
Sally's baking addiction,Easy Homemade Sprinkle Cake (Funfetti),https://sallysbakingaddiction.com/easy-homemade-funfetti-cake/,3 hours (includes cooling),"['cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg whites', 'sour cream', 'pure vanilla extract', 'whole milk', 'sprinkles', 'unsalted butter', 'confectioners’ sugar', 'heavy cream, half-and-half', 'whole milk', 'pure vanilla extract', 'salt', 'sprinkles']"
Sally's baking addiction,Creamy Pesto Shrimp,https://sallysbakingaddiction.com/creamy-pesto-shrimp/,25 minutes,"['unsalted butter', 'garlic', 'half-and-half', 'shrimp', 'cherry tomatoes', 'lemon juice', 'parmesan cheese', 'optional:']"
Sally's baking addiction,How to Make Homemade Basil Pesto,https://sallysbakingaddiction.com/how-to-make-homemade-basil-pesto/,10 minutes,"['basil leaves', 'pine nuts', 'parmesan cheese', 'garlic', 'olive oil', 'lemon juice', 'salt', 'freshly ground black pepper']"
Sally's baking addiction,Cookie Dough Buttercream Frosting,https://sallysbakingaddiction.com/cookie-dough-frosting/,15 minutes,"['heat-treated all-purpose flour', 'cornstarch', 'salt', 'unsalted butter', 'brown sugar', 'pasteurized egg whites', 'pure vanilla extract', 'semi-sweet chocolate chips', 'unsalted butter', 'pure vanilla extract', 'heavy cream', 'milk', 'salt', 'confectioners’ sugar']"
Sally's baking addiction,Cream Cheese Zucchini Muffins,https://sallysbakingaddiction.com/cream-cheese-zucchini-muffins/,55 minutes,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'ground cinnamon', 'ground nutmeg', 'oil', 'brown sugar', 'granulated sugar', 'egg', 'pure vanilla extract', 'zucchini', 'optional:', 'cream cheese', 'egg yolk', 'pure vanilla extract', 'granulated sugar']"
Sally's baking addiction,Fresh Berry Cream Cake,https://sallysbakingaddiction.com/fresh-berry-cream-cake/,"5 hours, 30 minutes (includes cooling and chilling)","['sifted cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg whites', 'sour cream', 'pure vanilla extract', 'whole milk', 'heavy cream', 'heavy whipping cream', 'confectioners’ sugar', 'pure vanilla extract', 'almond extract', 'fresh berries', 'optional:']"
Sally's baking addiction,Homemade Maple Bacon Doughnuts,https://sallysbakingaddiction.com/homemade-maple-bacon-doughnuts/,"2 hours, 10 minutes","['milk', 'active dry yeast', 'granulated sugar', 'eggs', 'unsalted butter', 'pure vanilla extract', 'ground nutmeg', 'salt', 'all-purpose flour', 'vegetable oil', 'unsalted butter', 'pure maple syrup', 'confectioners’ sugar', 'salt', 'maple extract', 'cooked bacon']"
Sally's baking addiction,Zucchini Oatmeal Chocolate Chip Cookies,https://sallysbakingaddiction.com/zucchini-oatmeal-chocolate-chip-cookies/,"2 hours, 35 minutes","['zucchini', 'oats', 'all-purpose flour', 'baking soda', 'salt', 'ground cinnamon', 'unsalted butter', 'brown sugar', 'granulated sugar', 'egg', 'pure maple syrup', 'pure vanilla extract', 'semi-sweet chocolate chips']"
Sally's baking addiction,Jumbo Raspberry Chocolate Chip Muffins,https://sallysbakingaddiction.com/jumbo-raspberry-chocolate-chip-muffins/,45 minutes,"['all-purpose flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'vegetable oil', 'granulated sugar', 'eggs', 'sour cream', 'yogurt', 'milk', 'pure vanilla extract', 'chocolate chips', 'raspberries']"
Sally's baking addiction,Brownie Ice Cream Sandwiches,https://sallysbakingaddiction.com/brownie-ice-cream-sandwiches/,"13 hours, 30 minutes","['unsalted butter', 'granulated sugar', 'eggs', 'pure vanilla extract', 'unsweetened natural', 'dutch-process cocoa powder', 'all-purpose flour', 'salt', 'baking powder', 'vanilla ice cream']"
Sally's baking addiction,The Best Yellow Cake I’ve Ever Had,https://sallysbakingaddiction.com/yellow-cake/,4 hours,"['cake flour', 'baking powder', 'baking soda', 'salt', 'unsalted butter', 'granulated sugar', 'egg yolks', 'pure vanilla extract', 'buttermilk', 'egg whites', 'cream of tartar', 'unsalted butter', 'confectioners’ sugar', 'unsweetened cocoa powder', 'heavy cream', 'salt', 'pure vanilla extract']"
Sally's baking addiction,Cookies & Cream Cookies,https://sallysbakingaddiction.com/cookies-n-cream-cookies/,"2 hours, 35 minutes","['all-purpose flour', 'cornstarch', 'baking soda', 'salt', 'full-fat cream cheese', 'unsalted butter', 'granulated sugar', 'brown sugar', 'egg', 'pure vanilla extract', 'white chocolate chips', 'chopped oreos']"
Sally's baking addiction,Soften Butter Quickly with this Trick,https://sallysbakingaddiction.com/soften-butter-quickly-trick/,15 minutes,"['water', 'butter']"
Sally's baking addiction,Mini No-Bake Cheesecakes,https://sallysbakingaddiction.com/mini-no-bake-cheesecakes/,"3 hours, 30 minutes","['graham cracker crumbs', 'brown sugar', 'unsalted butter', 'heavy cream', 'heavy whipping cream', 'philadelphia cream cheese', 'granulated sugar', 'sour cream', 'plain yogurt', 'fresh lemon juice', 'pure vanilla extract', 'optional:']"
Sally's baking addiction,Homemade Marshmallow Creme (Meringue Frosting),https://sallysbakingaddiction.com/homemade-marshmallow-creme/,15 minutes,"['egg whites', 'granulated sugar', 'cream of tartar', 'pure vanilla extract']"
